2018|7894916206419|1|19.03|19.03|15/01/2019
2018|7894916503792|1|15.06|15.06|15/01/2019
2018|7891106905961|40|5.66|226.4|15/01/2019
2018|7896658000089|1|42.43|42.43|15/01/2019
2018|78905108|14|7.11|99.54|15/01/2019
2018|7896094201354|2|22.3|44.6|15/01/2019
2018|7899640807277|2|26.35|52.7|15/01/2019
2018|7897322714462|2|13.83|27.66|15/01/2019
2018|7896658001512|1|23.01|23.01|15/01/2019
2018|7896637023658|1|11.03|11.03|15/01/2019
2018|7896637023665|1|12.29|12.29|15/01/2019
2018|7896637025096|1|16.59|16.59|15/01/2019
2018|7896637025102|1|18.43|18.43|15/01/2019
2018|7896658008542|1|22.05|22.05|15/01/2019
2018|7896658008559|1|24.41|24.41|15/01/2019
2018|7892953001820|1|15.55|15.55|15/01/2019
2018|7897337702270|1|9.57|9.57|15/01/2019
2018|7897337702386|1|15.96|15.96|15/01/2019
2018|7897851250561|1|10.34|10.34|15/01/2019
2018|7896212429738|1|18.63|18.63|15/01/2019
2018|7896212422784|1|35.09|35.09|15/01/2019
2018|7795322000014|1|9.19|9.19|15/01/2019
2018|7896006240457|2|25.08|50.16|15/01/2019
2018|7896006240419|2|15.66|31.32|15/01/2019
2018|7896026300520|1|13.9|13.9|15/01/2019
2018|7891058021566|1|25.9|25.9|15/01/2019
2018|7891058021573|1|18.57|18.57|15/01/2019
2018|7891317432447|1|10.77|10.77|15/01/2019
2018|7891317432362|1|12.01|12.01|15/01/2019
2018|7896094201637|1|27.59|27.59|15/01/2019
2018|7891268404029|2|21.69|43.38|15/01/2019
2018|7896212410057|1|17.02|17.02|15/01/2019
2018|7896094208117|1|24.42|24.42|15/01/2019
2018|7891000065389|1|22.67|22.67|15/01/2019
2018|7896094206380|1|42.55|42.55|15/01/2019
2018|7896094201392|1|39.72|39.72|15/01/2019
2018|7896094201477|1|49.19|49.19|15/01/2019
2018|7891058224028|1|30.5|30.5|15/01/2019
2018|7891058013141|1|35.52|35.52|15/01/2019
2018|7896641804588|4|12.33|49.32|15/01/2019
2018|7896641802850|2|8.54|17.08|15/01/2019
2018|7896641804663|1|20.01|20.01|15/01/2019
2018|7896641803871|3|15.57|46.71|15/01/2019
2018|7891106905992|3|4.9|14.7|15/01/2019
2018|7894916500333|1|32.89|32.89|15/01/2019
2018|7894916500296|1|34.28|34.28|15/01/2019
2018|7894916509992|1|30.68|30.68|15/01/2019
2018|7894916510271|1|47.85|47.85|15/01/2019
2018|7898109240259|1|18.66|18.66|15/01/2019
